Date,Close,대비,등락률,Open,High,Low,Volume,거래대금,시가총액,상장주식수,RSI,RSI_9,OBV,MA5,MA20,MA60,OBV_20
2024-11-20,1596,76,5.0,1521,1630,1521,96565,152938809,15749980764,9868409,46.7201166180758,45.7774269928966,32080612,1587.6,1655.55,1767.0666666666666,31359992.6
2024-11-21,1596,0,0.0,1600,1660,1530,171244,272281389,15749980764,9868409,47.236551215917466,48.61693210393965,32080612,1592.8,1650.05,1766.2833333333333,31401706.8
2024-11-22,1594,-2,-0.13,1596,1618,1560,195119,310875328,15730243946,9868409,45.81132075471699,56.807051909892266,31885493,1588.8,1644.85,1767.15,31439638.55
2024-11-25,1585,-9,-0.56,1594,1629,1571,157781,251555429,15641428265,9868409,45.46136534133533,24.24242424242425,31727712,1578.2,1638.95,1769.1666666666667,31464134.05
2024-11-26,1585,0,0.0,1625,1625,1533,179472,281223372,15641428265,9868409,46.47239263803681,49.14675767918089,31727712,1591.2,1633.05,1768.3833333333334,31488629.55
2024-11-27,1592,7,0.44,1585,1598,1552,104773,165486454,15710507128,9868409,45.68093385214008,53.92857142857144,31832485,1590.4,1630.15,1766.4166666666667,31524837.85
2024-11-28,1592,0,0.0,1592,1634,1577,179131,287285524,15710507128,9868409,48.47233691164327,45.33898305084746,31832485,1589.6,1625.45,1762.6,31555484.5
2024-11-29,1603,11,0.69,1594,1607,1550,90743,143345261,15819059627,9868409,57.06106870229007,42.152466367713004,31923228,1591.4,1622.05,1759.9,31595112.9
2024-12-02,1590,-13,-0.81,1615,1624,1570,248710,397204716,15690770310,9868409,25.92,79.66101694915254,31674518,1592.4,1616.3,1756.6166666666666,31614530.2
2024-12-03,1616,26,1.64,1592,1690,1592,297565,484654906,15947348944,9868409,53.71428571428571,64.70588235294119,31972083,1598.6,1611.8,1753.8333333333333,31639827.6
2024-12-04,1596,-20,-1.24,1542,1640,1541,125366,198488959,15749980764,9868409,53.71428571428571,50.0,31846717,1599.4,1607.75,1750.5833333333333,31665124.0
2024-12-05,1624,28,1.75,1690,1704,1534,314401,508187666,16026296216,9868409,51.49700598802396,63.15789473684211,32161118,1605.8,1603.8,1747.7333333333333,31695901.7
2024-12-06,1679,55,3.39,1609,1686,1576,407058,664565993,16569058711,9868409,55.61643835616438,79.375,32568176,1621.0,1606.3,1736.8333333333333,31860856.45
2024-12-09,1750,71,4.23,1640,1800,1616,453511,782068795,17269715750,9868409,86.16352201257862,85.71428571428571,33021687,1653.0,1621.05,1722.3666666666666,32083879.0
2024-12-10,1866,116,6.63,1758,1870,1650,516497,928671726,18414451194,9868409,87.70949720670392,90.29411764705883,33538184,1703.0,1619.8,1713.3166666666666,32089909.05
2024-12-11,1854,-12,-0.64,1950,1977,1830,1076591,2051786197,18296030286,9868409,84.86486486486487,87.2159090909091,32461593,1754.6,1633.0,1706.2,32109984.95
2024-12-12,1895,41,2.21,1870,1945,1852,251261,474488417,18700635055,9868409,86.79706601466992,88.21989528795811,32712854,1808.8,1649.25,1699.9666666666667,32158694.35
2024-12-13,1833,-62,-3.27,1890,1895,1724,179061,323796912,18088793697,9868409,76.83982683982684,78.19025522041764,32533793,1839.6,1660.2,1694.05,32185948.8
2024-12-16,1833,0,0.0,1833,1871,1815,315867,580115570,18088793697,9868409,76.83982683982684,76.79012345679013,32533793,1856.2,1669.95,1689.35,32204945.1
2024-12-17,1710,-123,-6.71,1816,1816,1699,252506,438618322,16874979390,9868409,60.207612456747405,61.22047244094488,32281287,1825.0,1679.45,1683.0166666666667,32219807.1
2024-12-18,2220,510,29.82,1739,2220,1725,4747521,9933991011,21907867980,9868409,78.86029411764706,80.1010101010101,37028808,1898.2,1710.65,1685.4,32467216.9
2024-12-19,2885,665,29.95,2525,2885,2520,3553850,9919652675,28470359965,9868409,86.79678530424799,87.6875,40582658,2096.2,1775.1,1701.0,32892319.2
2024-12-20,3050,165,5.72,3030,3680,2800,19258482,63466948955,30098647450,9868409,88.5427666314678,88.37072018890201,59841140,2339.6,1847.9,1719.4166666666667,34290101.55
2024-12-23,3200,150,4.92,3345,3900,3200,11100640,39161239350,31578908800,9868409,89.24677898909812,88.59953703703704,70941780,2613.0,1928.65,1740.8333333333333,36250804.95
2024-12-24,2920,-280,-8.75,3185,3280,2875,3530221,10808745655,28815754280,9868409,79.06057945566286,76.70340681362725,67411559,2855.0,1995.4,1759.5,38034997.3
2024-12-26,3285,365,12.5,2980,3560,2770,8213591,26859312500,32417723565,9868409,81.75908221797323,79.95689655172414,75625150,3068.0,2080.05,1786.8833333333334,40224630.55
2024-12-27,4270,985,29.98,4190,4270,4110,2277506,9688809955,42138106430,9868409,86.5444287729196,87.5732346592661,77902656,3345.0,2213.95,1831.2333333333333,42528139.1
2024-12-30,4270,0,0.0,0,0,0,0,0,42138106430,9868409,86.26943005181347,87.5732346592661,77902656,3589.0,2347.3,1877.1166666666666,44827110.5
2025-01-02,5550,1280,29.98,4605,5550,4400,11712790,60919042120,54769669950,9868409,89.71539456662354,93.63636363636364,89615446,4059.0,2545.3,1943.6333333333334,47724156.9
2025-01-03,7210,1660,29.91,6420,7210,6110,4584623,31321369370,71151228890,9868409,92.60260897231944,94.95495495495496,94200069,4917.0,2825.0,2037.65,50835556.2
2025-01-06,7210,0,0.0,0,0,0,0,0,71151228890,9868409,92.55404323458767,94.26816786079836,94200069,5702.0,3105.7,2131.5333333333333,53953223.8
2025-01-07,9370,2160,29.96,8860,9370,8140,14391020,127404752670,92466992330,9868409,95.16960326021814,95.93023255813954,108591089,6722.0,3493.0,2260.5,57774722.35
2025-01-08,9010,-360,-3.84,8900,11670,8650,29333803,297849168140,88914365090,9868409,91.23290819257727,90.97320169252468,79257286,7670.0,3859.55,2382.5666666666666,60109177.85
2025-01-09,8060,-950,-10.54,8250,9660,7420,25791538,220355468650,79539376540,9868409,83.31584470094438,83.11855670103093,53465748,8172.0,4175.05,2490.45,61131380.9
2025-01-10,7850,-210,-2.61,8550,9200,7700,9937042,84000463430,77467010650,9868409,80.49837486457204,80.01314924391848,43528706,8300.0,4474.25,2593.5833333333335,61630907.0
2025-01-13,6370,-1480,-18.85,7460,7700,6370,7699244,53917457880,62861765330,9868409,67.34693877551021,62.96296296296296,35829462,8132.0,4700.05,2671.8,61799300.45
2025-01-14,4460,-1910,-29.98,4500,5140,4460,23137981,108581041450,44013104140,9868409,55.97964376590331,50.94905094905094,12691481,7150.0,4828.3,2718.133333333333,60798231.8
2025-01-15,5790,1330,29.82,4790,5790,4700,39266503,203613730080,57138088110,9868409,59.98457979953739,51.19284294234592,51957984,6506.0,5026.15,2786.2,61769441.35
2025-01-16,7090,1300,22.45,6800,7470,6580,33901219,238866449050,139934039620,19736818,64.90350250178699,49.381443298969074,85859203,6312.0,5289.0,2875.15,64435711.85
2025-01-17,7020,-70,-0.99,7260,7900,6700,24980991,182616181870,138552462360,19736818,63.63636363636363,49.02763561924258,60878212,6146.0,5554.5,2965.133333333333,65865558.1
2025-01-20,7140,120,1.71,6700,7410,6320,12749575,89375732440,140920880520,19736818,61.184723304754485,35.57567917205692,73627787,6300.0,5800.5,3055.5666666666666,67695507.05
2025-01-21,6850,-290,-4.06,7250,7500,6660,7935926,55913168460,135197203300,19736818,59.83231707317073,35.90078328981724,65691861,6778.0,5998.75,3141.3,68950967.2
2025-01-22,7230,380,5.55,8030,8190,7100,17217598,130394495890,142697194140,19736818,56.87397708674305,44.14668547249647,82909459,7066.0,6207.75,3233.5,70104383.15
2025-01-23,6860,-370,-5.12,6930,7200,6820,5580812,38866973280,135394571480,19736818,48.39890210430009,43.172413793103445,77328647,7020.0,6390.75,3319.45,70423726.5
2025-01-24,6400,-460,-6.71,6630,6780,6120,6561625,42288087590,126315635200,19736818,46.44424934152765,50.24077046548957,70767022,6896.0,6564.75,3397.733333333333,70591499.65
2025-01-31,6550,150,2.34,6650,7010,6470,6886988,46311858310,129276157900,19736818,34.9680170575693,73.37807606263982,77654010,6778.0,6728.0,3479.4,70692942.65
2025-02-03,6020,-530,-8.09,6550,6730,5970,4635359,28693823750,118815644360,19736818,34.3455497382199,53.13351498637602,73018651,6612.0,6815.5,3551.633333333333,70448742.4
2025-02-04,6660,640,10.63,6390,7420,6180,17902407,123305348890,131447207880,19736818,42.42424242424243,42.857142857142854,90921058,6498.0,6935.0,3634.7833333333333,71099662.5
2025-02-05,6680,20,0.3,6700,6850,6410,5223319,34750827050,131841944240,19736818,43.53591160220995,44.25675675675676,96144377,6462.0,6991.5,3717.7,71426109.05
2025-02-06,6610,-70,-1.05,6750,6870,6510,3877207,25904026370,130460366980,19736818,51.57068062827226,40.893470790378004,92267170,6504.0,6961.5,3799.4333333333334,71329464.1
2025-02-07,6310,-300,-4.54,6410,6570,6250,2943482,18808411860,124539321580,19736818,65.33996683250415,40.75342465753425,89323688,6456.0,6916.5,3876.65,71085645.05
2025-02-10,6110,-200,-3.17,6050,6190,5780,3862791,23293764380,120591957980,19736818,53.265306122448976,29.56204379562044,85460897,6474.0,6753.5,3950.1,69929135.45
2025-02-11,6160,50,0.82,6500,6550,6110,3111533,19613678910,121578798880,19736818,37.26027397260274,35.537190082644614,88572430,6374.0,6611.0,4025.616666666667,70394892.65
2025-02-12,5870,-290,-4.71,5850,6120,5700,1968520,11589122960,115855121660,19736818,35.14211886304909,38.22222222222222,86603910,6212.0,6501.5,4099.2,72051800.75
2025-02-13,5880,10,0.17,6160,6170,5870,2037088,12139744700,116052489840,19736818,33.24468085106383,34.12322274881517,88640998,6066.0,6403.0,4165.683333333333,74307415.35
2025-02-14,5650,-230,-3.91,5890,5910,5610,1675695,9572071660,111513021700,19736818,33.783783783783775,39.77900552486188,86965303,5934.0,6367.0,4233.35,76864207.4
2025-02-17,5770,120,2.12,5450,5780,5420,1790004,10080636350,113881439860,19736818,28.779069767441854,15.503875968992247,88755307,5866.0,6432.5,4303.35,80667398.7
2025-02-18,5580,-190,-3.29,5750,5750,5530,1283207,7174445230,110131444440,19736818,30.368098159509202,12.328767123287676,87472100,5750.0,6422.0,4369.45,82443104.5
2025-02-19,5340,-240,-4.3,5430,5450,5270,2390633,12749571190,105394608120,19736818,32.565789473684205,11.042944785276077,85081467,5644.0,6334.5,4431.15,82404217.7
2025-02-20,5620,280,5.24,5870,6390,5510,10136677,60249983710,110920917160,19736818,35.33123028391168,28.57142857142857,95218144,5592.0,6264.5,4499.483333333334,84121214.3
2025-02-21,5720,100,1.78,5950,6040,5650,3360988,19452306820,112894598960,19736818,44.52554744525547,37.08609271523179,98579132,5606.0,6193.5,4568.216666666666,85368781.55
2025-02-24,5430,-290,-5.07,5500,5540,5380,1470483,8004152990,107170921740,19736818,24.26778242677824,29.142857142857153,97108649,5538.0,6122.5,4632.116666666667,86939620.95
2025-02-25,5610,180,3.31,5250,5960,5210,4207151,23846374840,110723548980,19736818,29.01960784313725,42.07317073170732,101315800,5544.0,6041.5,4699.05,87859938.0
2025-02-26,5640,30,0.53,5510,5770,5360,1959625,10990512910,111315653520,19736818,30.677290836653384,42.7710843373494,103275425,5604.0,5980.5,4766.633333333333,89157276.9
2025-02-27,5500,-140,-2.48,5590,5680,5450,1209854,6698692980,108552499000,19736818,32.765957446808514,45.22292993630573,102065571,5580.0,5935.5,4831.883333333333,90722204.35
2025-02-28,5240,-260,-4.73,5280,5460,5230,1150618,6124228880,103420926320,19736818,31.95020746887967,34.50292397660819,100914953,5484.0,5870.0,4892.683333333333,91885251.5
2025-03-04,5180,-60,-1.15,5040,5360,4975,1151326,5918677690,102236717240,19736818,29.752066115702476,37.34177215189874,99763627,5434.0,5828.0,4952.483333333334,93222500.3
2025-03-05,5330,150,2.9,5250,5650,5220,2787355,15128823955,105197239940,19736818,38.15789473684211,49.664429530201346,102550982,5378.0,5761.5,5014.6,93803996.5
2025-03-06,5110,-220,-4.13,5390,5400,5100,1089280,5654251585,100855139980,19736818,34.53815261044177,32.167832167832174,101461702,5272.0,5683.0,5073.266666666666,94069862.75
2025-03-07,5060,-50,-0.98,5010,5350,4855,2205686,11177013751,99868299080,19736818,37.22943722943723,26.08695652173914,99256016,5184.0,5605.5,5130.666666666667,94419305.05
2025-03-10,4960,-100,-1.98,4900,5110,4900,665370,3314442788,97894617280,19736818,32.31441048034935,30.25210084033614,98590646,5128.0,5538.0,5186.733333333334,94882652.95
2025-03-11,4825,-135,-2.72,4660,4860,4640,782848,3708341892,95230146850,19736818,33.10961968680088,15.720524017467255,97807798,5057.0,5473.75,5240.083333333333,95499998.0
2025-03-12,4920,95,1.97,4860,5200,4780,2219830,11031581121,97105144560,19736818,39.95215311004785,20.247933884297524,100027628,4975.0,5411.75,5294.1,96072757.9
2025-03-13,6390,1470,29.88,5250,6390,5190,26410775,162014876240,126118267020,19736818,61.737804878048784,67.51968503937007,126438403,5231.0,5437.75,5371.433333333333,98064482.55
2025-03-14,6270,-120,-1.88,6470,6480,5940,13488750,83548568765,123749848860,19736818,58.33333333333334,71.45833333333333,112949653,5473.0,5457.25,5444.833333333333,99279915.3
2025-03-17,6600,330,5.26,6870,7270,6520,17382392,119087919550,130262998800,19736818,67.51497005988024,76.59176029962546,130332045,5801.0,5504.75,5523.933333333333,101448252.4
2025-03-18,6400,-200,-3.03,6950,6960,6370,6755419,44923993115,126315635200,19736818,61.75595238095238,69.66911764705883,123576626,6116.0,5536.25,5599.016666666666,103189318.35
2025-03-19,7080,680,10.63,6180,7250,6100,21739731,149138305565,139736671440,19736818,67.95511221945137,80.9748427672956,145316357,6548.0,5611.25,5686.466666666666,106081531.2
2025-03-20,6450,-630,-8.9,6800,6810,6330,6352553,41807005240,127302476100,19736818,60.55555555555556,68.48404255319149,138963804,6560.0,5666.75,5763.416666666667,108775648.05
2025-03-21,6180,-270,-4.19,6000,6490,5900,3795430,23602240385,121973535240,19736818,60.42128603104213,65.52162849872774,135168374,6542.0,5694.75,5837.916666666667,110773159.55
2025-03-24,6050,-130,-2.1,6180,6350,5960,2062372,12678205050,119407748900,19736818,59.49781659388646,65.60509554140128,133106002,6432.0,5711.25,5901.75,112499503.05
2025-03-25,5950,-100,-1.65,6490,6500,5920,3467915,21531611470,117434067100,19736818,56.843267108167765,63.104325699745544,129638087,6342.0,5737.25,5952.833333333333,114125974.95
2025-03-26,5800,-150,-2.52,5900,6110,5800,2192366,13051643020,114473544400,19736818,57.7354260089686,38.69731800766284,127445721,6086.0,5746.75,5998.666666666667,115432471.0
2025-03-27,5770,-30,-0.52,5800,5880,5650,1632385,9392591765,113881439860,19736818,57.99549549549549,40.07936507936508,125813336,5950.0,5753.25,6041.5,116559366.55
2025-03-28,5540,-230,-3.99,5850,5930,5470,1395585,7791246865,109341971720,19736818,56.345733041575485,28.099173553719012,124417751,5822.0,5755.25,6085.166666666667,117676975.55
2025-03-31,5190,-350,-6.32,5330,5380,5120,1313404,6897764640,102434085420,19736818,53.814002089864154,26.4591439688716,123104347,5650.0,5752.75,6116.916666666667,118786445.25
2025-04-01,5280,90,1.73,5310,5330,5160,1124245,5924992160,104210399040,19736818,53.76569037656905,4.545454545454547,124228592,5516.0,5757.75,6133.75,120009693.5
2025-04-02,5010,-270,-5.11,5320,5400,4965,1852992,9576970574,98881458180,19736818,30.72625698324022,5.555555555555557,122375600,5358.0,5741.75,6146.083333333333,121000924.4
2025-04-03,5060,50,1.0,4760,5130,4755,1068392,5355037993,99868299080,19736818,32.76353276353275,10.0,123443992,5216.0,5739.25,6137.916666666667,122100038.9
2025-04-04,5030,-30,-0.59,4920,5100,4820,1212026,5968269154,99276194540,19736818,25.54517133956385,10.76923076923076,122231966,5114.0,5737.75,6101.583333333333,123248836.4
2025-04-07,4580,-450,-8.95,4805,4840,4520,1012250,4681760032,90394626440,19736818,23.69942196531791,8.484848484848484,121219716,4992.0,5718.75,6057.75,124380289.9
2025-04-08,4500,-80,-1.75,4920,4990,4475,1408790,6595695937,88815681000,19736818,4.895104895104893,8.860759493670898,119810926,4836.0,5702.5,5976.583333333333,125480446.3
2025-04-09,4540,40,0.89,4450,4605,4395,951384,4331103802,89605153720,19736818,7.929515418502206,11.320754716981128,120762310,4742.0,5683.5,5902.083333333333,126517180.4
2025-04-10,4680,140,3.08,5030,5030,4650,1548532,7442019024,92368308240,19736818,14.953271028037392,21.33333333333333,122310842,4666.0,5598.0,5845.75,126310802.35
2025-04-11,4930,250,5.34,4680,4930,4590,1182762,5633310331,97302512740,19736818,25.22123893805309,40.714285714285715,123493604,4646.0,5531.0,5797.083333333333,126837999.9
2025-04-14,5040,110,2.23,4940,5080,4835,1198783,5983384273,99473562720,19736818,29.95594713656388,41.54929577464789,124692387,4738.0,5453.0,5774.916666666667,126556017.0
2025-04-15,5140,100,1.98,4950,5370,4920,2284550,11820406674,101447244520,19736818,35.13513513513513,55.2,126976937,4866.0,5390.0,5786.25,126726032.55
2025-04-16,4965,-175,-3.4,5100,5130,4950,726436,3652058286,97993301370,19736818,32.98097251585624,46.54545454545455,126250501,4951.0,5284.25,5772.5,125772739.75
2025-04-17,5200,235,4.73,4965,5340,4850,1916696,9911911218,102631453600,19736818,42.827004219409275,55.37974683544304,128167197,5055.0,5221.75,5741.0,125232909.4
2025-04-18,5040,-160,-3.08,5590,5600,4950,2674219,14010615755,99473562720,19736818,46.559633027522935,67.8294573643411,125492978,5077.0,5164.75,5708.0,124749139.6
2025-04-21,4940,-100,-1.98,5090,5090,4930,680138,3378201243,97499880920,19736818,42.23744292237443,66.79389312977099,124812840,5057.0,5109.25,5671.333333333333,124334481.5
2025-04-22,4885,-55,-1.11,4850,4960,4820,593621,2895738994,96414355930,19736818,46.835443037974684,63.0188679245283,124219219,5006.0,5056.0,5638.583333333333,124063538.1
2025-04-23,4980,95,1.94,4995,5010,4915,594552,2945041087,98289353640,19736818,48.01980198019802,61.71875,124813771,5009.0,5015.0,5601.083333333333,123931940.6
2025-04-24,4915,-65,-1.31,5010,5130,4915,1082233,5424044630,97006460470,19736818,47.201946472019465,49.31506849315068,123731538,4952.0,4972.25,5568.666666666667,123827850.7
2025-04-25,4900,-15,-0.31,4950,4980,4850,472980,2322559741,96710408200,19736818,59.876543209876544,43.00000000000001,123258558,4924.0,4940.25,5543.666666666667,123769891.05
2025-04-28,4800,-100,-2.04,5010,5180,4785,1191179,5939826671,94736726400,19736818,59.146341463414636,33.0,122067379,4896.0,4920.75,5514.5,123718042.65
2025-04-29,4830,30,0.63,4895,4995,4700,415359,2007632385,95328830940,19736818,58.895705521472394,42.10526315789474,122482738,4885.0,4898.25,5494.666666666667,123630749.95
